seq_unique,seq_name,L1_annotation,c_call,sample_clean_fol,L1_annotation_int,c_call_int,sample_clean_fol_int
seq462,sequence_736,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq463,sequence_737:sequence_3426,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq464,sequence_738,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq465,sequence_739,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq466,sequence_740,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq467,sequence_741:sequence_3060,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq468,sequence_743,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq469,sequence_744,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq47,sequence_52,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq470,sequence_745,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq471,sequence_747:sequence_924:sequence_964:sequence_2862:sequence_3108:sequence_3296:sequence_3364:sequence_3542:sequence_3622:sequence_3739:sequence_3752:sequence_3778:sequence_3932:sequence_4099:sequence_4172:sequence_4285:sequence_6661,GC_B_cells,IGHM,HH119-SI-PP_Fol-15:HH119-SI-PP_Fol-5:HH119-SI-PP_Fol-12,1,24,41
seq472,sequence_749,GC_B_cells,IGHD,HH119-SI-PP_Fol-15,1,3,31
seq473,sequence_750:sequence_782:sequence_804:sequence_832:sequence_891:sequence_898:sequence_908:sequence_928:sequence_952:sequence_962:sequence_1008:sequence_1011:sequence_1017:sequence_1019:sequence_1023:sequence_1035:sequence_1038:sequence_1039:sequence_1082:sequence_1089:sequence_1097:sequence_1125:sequence_1145:sequence_1171:sequence_1184:sequence_1212:sequence_1225:sequence_1241:sequence_1248:sequence_1273:sequence_1288:sequence_1289:sequence_1344:sequence_1355:sequence_1369:sequence_1375:sequence_1383:sequence_1418:sequence_1419:sequence_1422:sequence_1426:sequence_1428:sequence_1430:sequence_1444:sequence_1449:sequence_1474:sequence_1484:sequence_1485:sequence_1487:sequence_1490:sequence_1499:sequence_1502:sequence_1510:sequence_1511:sequence_1542:sequence_1545:sequence_1570:sequence_1573:sequence_1579:sequence_1597:sequence_1605:sequence_1613:sequence_1618:sequence_1631:sequence_2700:sequence_2702:sequence_2703:sequence_2718:sequence_2730:sequence_2739:sequence_2758:sequence_2819:sequence_2824:sequence_2827:sequence_2834:sequence_2844:sequence_2851:sequence_2869:sequence_2883:sequence_2892:sequence_2896:sequence_2907:sequence_2921:sequence_2948:sequence_2950:sequence_2977:sequence_2986:sequence_2998:sequence_3009:sequence_3023:sequence_3036:sequence_3041:sequence_3045:sequence_3047:sequence_3065:sequence_3071:sequence_3081:sequence_3085:sequence_3119:sequence_3121:sequence_3147:sequence_3162:sequence_3189:sequence_3192:sequence_3195:sequence_3207:sequence_3211:sequence_3230:sequence_3241:sequence_3246:sequence_3279:sequence_3280:sequence_3286:sequence_3288:sequence_3289:sequence_3298:sequence_3303:sequence_3306:sequence_3319:sequence_3338:sequence_3350:sequence_3353:sequence_3372:sequence_3388:sequence_3416:sequence_3437:sequence_3445:sequence_3450:sequence_3459:sequence_3465:sequence_3475:sequence_3516:sequence_3522:sequence_3526:sequence_3536:sequence_3549:sequence_3552:sequence_3556:sequence_3560:sequence_3564:sequence_3576:sequence_3590:sequence_3592:sequence_3611:sequence_3623:sequence_3624:sequence_3635:sequence_3642:sequence_3693:sequence_3696:sequence_3698:sequence_3706:sequence_3710:sequence_3720:sequence_3723:sequence_3726:sequence_3748:sequence_3749:sequence_3751:sequence_3763:sequence_3765:sequence_3768:sequence_3780:sequence_3786:sequence_3798:sequence_3810:sequence_3813:sequence_3816:sequence_3823:sequence_3855:sequence_3898:sequence_3916:sequence_3918:sequence_3966:sequence_3970:sequence_3988:sequence_3996:sequence_4000:sequence_4005:sequence_4053:sequence_4062:sequence_4085:sequence_4102:sequence_4105:sequence_4139:sequence_4148:sequence_4152:sequence_4153:sequence_4164:sequence_4181:sequence_4189:sequence_4190:sequence_4210:sequence_4212:sequence_4220:sequence_4255:sequence_4274:sequence_4275:sequence_4283:sequence_4297:sequence_4318:sequence_4319:sequence_4336:sequence_6569:sequence_6571:sequence_6582:sequence_6596:sequence_6599:sequence_6616:sequence_6618:sequence_6626:sequence_6627:sequence_6645:sequence_6654:sequence_6660:sequence_6663:sequence_6682:sequence_6684,GC_B_cells,IGHM:IGHD:IGHG1,HH119-SI-PP_Fol-14:HH119-SI-PP_Fol-4:HH119-SI-PP_Fol-15:HH119-SI-PP_Fol-6:HH119-SI-PP_Fol-5:HH119-SI-PP_Fol-1:HH119-SI-PP_Fol-12:HH119-SI-PP_Fol-17:HH119-SI-PP_Fol-3,1,26,24
seq474,sequence_751:sequence_3006:sequence_3101:sequence_3468:sequence_3892,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq475,sequence_752,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq476,sequence_753:sequence_850:sequence_865:sequence_920:sequence_2747:sequence_2781:sequence_3196:sequence_3344:sequence_3770:sequence_3873:sequence_4038:sequence_4138:sequence_4219:sequence_6699,GC_B_cells,IGHM,HH119-SI-PP_Fol-15:HH119-SI-PP_Fol-10,1,24,32
seq477,sequence_754,GC_B_cells,IGHM,HH119-SI-PP_Fol-4,1,24,97
seq478,sequence_755:sequence_895:sequence_3473:sequence_3579,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq479,sequence_757,GC_B_cells,IGHM,HH119-SI-PP_Fol-16,1,24,47
seq48,sequence_53,GC_B_cells,NA,HH119-SI-MILF,1,31,4
seq480,sequence_758,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq481,sequence_759:sequence_775:sequence_797:sequence_896:sequence_923:sequence_925:sequence_956:sequence_970:sequence_973:sequence_1061:sequence_1064:sequence_1074:sequence_1079:sequence_1163:sequence_1216:sequence_1252:sequence_1263:sequence_1328:sequence_1338:sequence_1395:sequence_1423:sequence_1437:sequence_1443:sequence_1456:sequence_1472:sequence_1476:sequence_1528:sequence_1535:sequence_1537:sequence_1611:sequence_2728:sequence_2741:sequence_2752:sequence_2778:sequence_2787:sequence_2789:sequence_2861:sequence_2863:sequence_2868:sequence_2913:sequence_2930:sequence_2938:sequence_2944:sequence_2992:sequence_3127:sequence_3182:sequence_3187:sequence_3188:sequence_3219:sequence_3235:sequence_3291:sequence_3325:sequence_3342:sequence_3346:sequence_3356:sequence_3363:sequence_3381:sequence_3386:sequence_3421:sequence_3539:sequence_3558:sequence_3575:sequence_3580:sequence_3608:sequence_3636:sequence_3692:sequence_3711:sequence_3713:sequence_3733:sequence_3814:sequence_3852:sequence_3895:sequence_3928:sequence_3975:sequence_3978:sequence_3993:sequence_4031:sequence_4082:sequence_4091:sequence_4103:sequence_4117:sequence_4135:sequence_4137:sequence_4156:sequence_4160:sequence_4241:sequence_4249:sequence_4268:sequence_4291:sequence_4327:sequence_4334:sequence_4337:sequence_6598:sequence_6600:sequence_6622:sequence_6628:sequence_6639:sequence_6680:sequence_6685,GC_B_cells:Memory_Bcells,IGHM:IGHD:IGHG3:IGHE,HH119-SI-PP_Fol-15:HH119-SI-PP_Fol-17:HH119-SI-PP_Fol-11:HH119-SI-PP_Fol-6:HH119-SI-PP_Fol-2:HH119-SI-PP_Fol-9,2,27,37
seq482,sequence_760:sequence_2833:sequence_4066,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq483,sequence_762:sequence_766:sequence_814:sequence_844:sequence_870:sequence_871:sequence_1000:sequence_1124:sequence_1150:sequence_1255:sequence_1280:sequence_1512:sequence_1543:sequence_1607:sequence_2726:sequence_3022:sequence_3040:sequence_3249:sequence_3294:sequence_3393:sequence_3842:sequence_3872:sequence_6615:sequence_6619:sequence_6655:sequence_6669,GC_B_cells:Memory_Bcells,IGHM:IGHD,HH119-SI-PP_Fol-15:HH119-SI-PP_Fol-7:HH119-SI-PP_Fol-13,2,25,45
seq484,sequence_768:sequence_1001:sequence_1290:sequence_3348,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq485,sequence_770:sequence_2714,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq486,sequence_771,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq487,sequence_772:sequence_4206,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq488,sequence_773,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq489,sequence_774,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq49,sequence_55:sequence_338,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq490,sequence_776:sequence_953,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq491,sequence_777,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq492,sequence_779,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq493,sequence_780:sequence_806:sequence_836:sequence_1034:sequence_1048:sequence_1086:sequence_1104:sequence_1117:sequence_1205:sequence_1279:sequence_1322:sequence_1343:sequence_1347:sequence_1380:sequence_1408:sequence_1414:sequence_1498:sequence_1527:sequence_1534:sequence_1555:sequence_1587:sequence_2695:sequence_2701:sequence_2712:sequence_2725:sequence_2760:sequence_2766:sequence_2798:sequence_2849:sequence_2858:sequence_2867:sequence_2879:sequence_2895:sequence_2918:sequence_2923:sequence_2937:sequence_2964:sequence_2973:sequence_2991:sequence_3032:sequence_3039:sequence_3053:sequence_3072:sequence_3103:sequence_3115:sequence_3117:sequence_3141:sequence_3244:sequence_3333:sequence_3349:sequence_3410:sequence_3454:sequence_3462:sequence_3478:sequence_3495:sequence_3553:sequence_3582:sequence_3593:sequence_3615:sequence_3650:sequence_3655:sequence_3656:sequence_3670:sequence_3671:sequence_3699:sequence_3701:sequence_3709:sequence_3717:sequence_3724:sequence_3725:sequence_3769:sequence_3812:sequence_3828:sequence_3830:sequence_3844:sequence_3847:sequence_3849:sequence_3858:sequence_3861:sequence_3868:sequence_3886:sequence_3899:sequence_3914:sequence_3921:sequence_3945:sequence_3997:sequence_4028:sequence_4087:sequence_4154:sequence_4193:sequence_4233:sequence_4269:sequence_4295:sequence_4302:sequence_4322:sequence_6610:sequence_6640:sequence_6695,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq494,sequence_781,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq495,sequence_783:sequence_3316,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq496,sequence_784,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq497,sequence_785,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq498,sequence_786:sequence_857:sequence_878:sequence_990:sequence_1341:sequence_2999:sequence_3061:sequence_3105:sequence_3232:sequence_3626:sequence_3774:sequence_3953:sequence_4035:sequence_4132:sequence_4201:sequence_4271:sequence_4284:sequence_4307,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq499,sequence_788,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq5,sequence_6,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq50,sequence_56,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq500,sequence_789:sequence_817:sequence_906:sequence_1142:sequence_1415:sequence_3091:sequence_3443:sequence_3561:sequence_3883:sequence_3891:sequence_4003:sequence_4273,GC_B_cells,IGHG1:IGHM,HH119-SI-PP_Fol-12,1,11,14
seq501,sequence_790,GC_B_cells,IGHG1,HH119-SI-PP_Fol-7,1,6,102
seq502,sequence_791:sequence_1175:sequence_1217:sequence_3392:sequence_3422,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq503,sequence_792,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq504,sequence_793:sequence_1520,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq505,sequence_795:sequence_927:sequence_1051:sequence_1113:sequence_1151:sequence_1321:sequence_1467:sequence_1500:sequence_1571:sequence_2802:sequence_2815:sequence_2835:sequence_2898:sequence_2900:sequence_2954:sequence_2989:sequence_3052:sequence_3351:sequence_3367:sequence_3609:sequence_3697:sequence_3759:sequence_3850:sequence_3992:sequence_3994:sequence_4047:sequence_4051:sequence_4059:sequence_4068:sequence_4069:sequence_4113:sequence_4223:sequence_4276:sequence_6568:sequence_6612,GC_B_cells:Unconventional_Bcells,IGHD:IGHM,HH119-SI-PP_Fol-14:HH119-SI-PP_Fol-6,5,4,27
seq506,sequence_796:sequence_3243:sequence_3637,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq507,sequence_798,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq508,sequence_800,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq509,sequence_801,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq51,sequence_58,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq510,sequence_802:sequence_1087:sequence_1391:sequence_3309:sequence_3375:sequence_3403:sequence_3694:sequence_4315,GC_B_cells,IGHM,HH119-SI-PP_Fol-14:HH119-SI-PP_Fol-12,1,24,18
seq511,sequence_805,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq512,sequence_807,GC_B_cells,IGHM,HH119-SI-PP_Fol-9,1,24,106
seq513,sequence_808:sequence_1509:sequence_1516:sequence_2813:sequence_4119:sequence_4324:sequence_6631,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq514,sequence_809,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq515,sequence_810,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq516,sequence_811:sequence_993:sequence_1342:sequence_2681,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq517,sequence_812:sequence_930:sequence_1092:sequence_1156:sequence_1269:sequence_1285:sequence_1494:sequence_1541:sequence_3911,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq518,sequence_813:sequence_1178:sequence_1267,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq519,sequence_815,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq52,sequence_60:sequence_319,PCs,IGHG1,HH119-SI-MILF,10,6,4
seq520,sequence_816,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq521,sequence_819,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq522,sequence_822:sequence_839:sequence_852:sequence_933:sequence_966:sequence_1036:sequence_1043:sequence_1114:sequence_1214:sequence_1233:sequence_1353:sequence_1442:sequence_1460:sequence_1480:sequence_1529:sequence_1602:sequence_2686:sequence_3038:sequence_3128:sequence_3238:sequence_3247:sequence_3373:sequence_3527:sequence_3574:sequence_3631:sequence_3647:sequence_3683:sequence_3718:sequence_3817:sequence_3867:sequence_4049:sequence_4149:sequence_4231:sequence_4248,GC_B_cells:Memory_Bcells,IGHM:IGHD,HH119-SI-PP_Fol-14:HH119-SI-PP_Fol-17:HH119-SI-PP_Fol-7,2,25,22
seq523,sequence_823:sequence_847,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq524,sequence_824,GC_B_cells,IGHD,HH119-SI-PP_Fol-15,1,3,31
seq525,sequence_825:sequence_1581:sequence_1621:sequence_3301:sequence_3821,Unconventional_Bcells:GC_B_cells,IGHM,HH119-SI-PP_Fol-15:HH119-SI-PP_Fol-6,13,24,43
seq526,sequence_826,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq527,sequence_827,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq528,sequence_829,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq529,sequence_831,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq53,sequence_61,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq530,sequence_833,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq531,sequence_834:sequence_937:sequence_1073:sequence_1166:sequence_1294:sequence_1453:sequence_3312:sequence_3399:sequence_3767:sequence_3902:sequence_3986,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq532,sequence_835:sequence_1195:sequence_1202:sequence_2916:sequence_3097:sequence_3418:sequence_3588:sequence_3742:sequence_4027:sequence_4202:sequence_6557,GC_B_cells:Memory_Bcells,IGHM,HH119-SI-PP_Fol-14,2,24,17
seq533,sequence_837:sequence_1004:sequence_1364:sequence_1496:sequence_2721:sequence_2783:sequence_2812:sequence_2821:sequence_2881:sequence_2899:sequence_2985:sequence_3429:sequence_3634:sequence_3676:sequence_4074:sequence_4076:sequence_4144:sequence_4167,GC_B_cells,IGHM:IGHD,HH119-SI-PP_Fol-14:HH119-SI-PP_Fol-12:HH119-SI-PP_Fol-10,1,25,19
seq534,sequence_840:sequence_1180:sequence_2971,GC_B_cells,IGHM,HH119-SI-PP_Fol-15:HH119-SI-PP_Fol-16,1,24,36
seq535,sequence_841,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq536,sequence_842:sequence_2860:sequence_4168,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq537,sequence_846,Memory_Bcells,IGHM,HH119-SI-PP_Fol-14,6,24,17
seq538,sequence_848,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq539,sequence_849,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq54,sequence_62,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq540,sequence_851,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq541,sequence_853,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq542,sequence_854:sequence_888,GC_B_cells,IGHM,HH119-SI-PP_Fol-4:HH119-SI-PP_Fol-15,1,24,98
seq543,sequence_855,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq544,sequence_856:sequence_1081:sequence_1387:sequence_3094:sequence_3532:sequence_3569:sequence_4250:sequence_4254,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq545,sequence_858:sequence_938:sequence_979:sequence_1162:sequence_1167:sequence_1219:sequence_1366:sequence_1399:sequence_3217,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq546,sequence_859,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq547,sequence_860,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq548,sequence_861,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq549,sequence_862:sequence_3203:sequence_3641,Memory_Bcells:GC_B_cells,IGHM,HH119-SI-PP_Fol-15,7,24,31
seq55,sequence_63:sequence_647,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq550,sequence_863,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq551,sequence_867,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq552,sequence_868,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq553,sequence_869,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq554,sequence_872:sequence_921:sequence_999:sequence_1305:sequence_3320,GC_B_cells,IGHM,HH119-SI-PP_Fol-15:HH119-SI-PP_Fol-11,1,24,33
seq555,sequence_873:sequence_3425:sequence_6662,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq556,sequence_875,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq557,sequence_876,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq558,sequence_877:sequence_1596:sequence_3451,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq559,sequence_879,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq56,sequence_65:sequence_100:sequence_101:sequence_163:sequence_194:sequence_253:sequence_283:sequence_316:sequence_550:sequence_657:sequence_685,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq560,sequence_880,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq561,sequence_881,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq562,sequence_882:sequence_1096:sequence_3467:sequence_3959:sequence_4050,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq563,sequence_883:sequence_1398,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-12,1,12,14
seq564,sequence_884:sequence_1062:sequence_2805:sequence_3018:sequence_3371:sequence_3651:sequence_4157:sequence_4169:sequence_4321:sequence_6552,GC_B_cells:Memory_Bcells,IGHM:IGHD,HH119-SI-PP_Fol-14:HH119-SI-PP_Fol-8,2,25,29
seq565,sequence_887:sequence_3436,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq566,sequence_889,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq567,sequence_892:sequence_1085:sequence_1127:sequence_1330:sequence_1413:sequence_1420:sequence_1612:sequence_2680:sequence_2880:sequence_3056:sequence_3145:sequence_3281:sequence_3290:sequence_3327:sequence_3379:sequence_3408:sequence_3442:sequence_3565:sequence_3577:sequence_3633:sequence_3653:sequence_3664:sequence_3743:sequence_3807:sequence_3924:sequence_4077:sequence_4088:sequence_4217,GC_B_cells,IGHM:IGHD,HH119-SI-PP_Fol-14,1,25,17
seq568,sequence_893,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq569,sequence_897:sequence_3107,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq57,sequence_66,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq570,sequence_899,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq571,sequence_900,GC_B_cells,IGHG3,HH119-SI-PP_Fol-15,1,20,31
seq572,sequence_901:sequence_1210:sequence_2919:sequence_3341:sequence_4251,GC_B_cells,IGHM,HH119-SI-PP_Fol-14:HH119-SI-PP_Fol-6,1,24,27
seq573,sequence_902,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq574,sequence_903,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq575,sequence_904,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq576,sequence_905,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq577,sequence_907,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq578,sequence_909,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq579,sequence_910,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq58,sequence_67,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq580,sequence_915:sequence_1041:sequence_3267:sequence_4010,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq581,sequence_916,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq582,sequence_917:sequence_1006:sequence_3134:sequence_4017,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq583,sequence_918,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq584,sequence_919,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq585,sequence_922:sequence_2825:sequence_2836:sequence_2920:sequence_3793,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq586,sequence_926,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq587,sequence_929,GC_B_cells,IGHM,HH119-SI-PP_Fol-8,1,24,103
seq588,sequence_931,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq589,sequence_934:sequence_1301:sequence_2927,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq59,sequence_68,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq590,sequence_935:sequence_3428:sequence_3939,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq591,sequence_936,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq592,sequence_939:sequence_1134:sequence_1591:sequence_1609:sequence_1627:sequence_2818:sequence_2888:sequence_2890:sequence_3904:sequence_4040:sequence_4089,GC_B_cells,IGHM:IGHD,HH119-SI-PP_Fol-14,1,25,17
seq593,sequence_940,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq594,sequence_942:sequence_1115:sequence_3124:sequence_3518:sequence_3995,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq595,sequence_943,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq596,sequence_944:sequence_1090,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq597,sequence_945,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq598,sequence_946,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq599,sequence_948,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq6,sequence_7:sequence_284,PCs:GC_B_cells,IGHG1,HH119-SI-MILF,11,6,4
seq60,sequence_69:sequence_376:sequence_607,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq600,sequence_949:sequence_1276:sequence_1448:sequence_1508:sequence_1515:sequence_1628:sequence_2698:sequence_2740:sequence_2823:sequence_2870:sequence_3021:sequence_3075:sequence_3228:sequence_3285:sequence_3617:sequence_3956:sequence_3998:sequence_4030:sequence_4034:sequence_4110:sequence_4143:sequence_6624,GC_B_cells,IGHM:IGHD,HH119-SI-PP_Fol-14:HH119-SI-PP_Fol-17,1,25,21
seq601,sequence_950:sequence_1503,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq602,sequence_951,GC_B_cells,IGHD,HH119-SI-PP_Fol-15,1,3,31
seq603,sequence_954,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq604,sequence_955:sequence_4264,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq605,sequence_957,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq606,sequence_958,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq607,sequence_959:sequence_2794,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq608,sequence_960,Unconventional_Bcells,IGHG1,HH119-SI-PP_Fol-16,12,6,47
seq609,sequence_961,GC_B_cells,IGHM,HH119-SI-PP_Fol-13,1,24,15
seq61,sequence_70:sequence_78:sequence_530:sequence_548:sequence_670,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq610,sequence_963,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq611,sequence_965,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq612,sequence_967:sequence_1014:sequence_1143:sequence_1203:sequence_1329,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
